calories,cal_fat,total_fat,sat_fat,trans_fat,cholesterol,sodium,total_carb,fiber,sugar,protein,vit_a,vit_c,calcium
0.2987551867219917,0.2440944881889764,0.24822695035460993,0.19148936170212766,0.0625,0.11801242236024845,0.29101401483924155,0.4423076923076923,0.29411764705882354,0.16091954022988506,0.20540540540540542,0.022222222222222223,0.05,1.0
0.13692946058091285,0.10236220472440945,0.10638297872340426,0.07446808510638298,0.0,0.04968944099378882,0.09645507007419621,0.2564102564102564,0.11764705882352941,0.05747126436781609,0.07567567567567568,0.011111111111111112,0.005,0.013793103448275862
0.14937759336099585,0.12598425196850394,0.1276595744680851,0.1702127659574468,0.125,0.08695652173913043,0.13602638087386648,0.21794871794871795,0.11764705882352941,0.08045977011494253,0.11891891891891893,0.05555555555555556,0.005,0.034482758620689655
0.1908713692946058,0.15748031496062992,0.15602836879432624,0.14893617021276595,0.0,0.09937888198757765,0.14097279472382523,0.28846153846153844,0.11764705882352941,0.13793103448275862,0.12972972972972974,0.011111111111111112,0.005,0.020689655172413793
0.23236514522821577,0.23622047244094488,0.23404255319148937,0.2553191489361702,0.1875,0.11801242236024845,0.14921681780708987,0.26282051282051283,0.23529411764705882,0.08045977011494253,0.15135135135135136,0.044444444444444446,0.0375,0.05172413793103448
0.20746887966804978,0.12598425196850394,0.1276595744680851,0.1276595744680851,0.0,0.14285714285714285,0.25144270403957136,0.3205128205128205,0.23529411764705882,0.13793103448275862,0.21081081081081082,0.044444444444444446,0.0625,0.10344827586206896
0.2738589211618257,0.2204724409448819,0.22695035460992907,0.14893617021276595,0.0,0.09937888198757765,0.23330585325638914,0.4423076923076923,0.3529411764705882,0.13793103448275862,0.16216216216216217,0.044444444444444446,0.0375,0.10344827586206896
0.22821576763485477,0.15748031496062992,0.1631205673758865,0.10638297872340426,0.0,0.07453416149068323,0.17065127782357792,0.41025641025641024,0.23529411764705882,0.12643678160919541,0.14594594594594595,0.022222222222222223,0.025,0.06896551724137931
0.21161825726141079,0.15748031496062992,0.15602836879432624,0.0851063829787234,0.0,0.055900621118012424,0.16240725474031328,0.3782051282051282,0.1764705882352941,0.14942528735632182,0.12972972972972974,0.03333333333333333,0.025,0.06896551724137931
0.21161825726141079,0.1889763779527559,0.19148936170212766,0.2765957446808511,0.1875,0.12422360248447205,0.17724649629018963,0.26282051282051283,0.1764705882352941,0.11494252873563218,0.16216216216216217,0.11111111111111112,0.015,0.05172413793103448
0.2697095435684647,0.25196850393700787,0.24822695035460993,0.2553191489361702,0.1875,0.11801242236024845,0.1640560593569662,0.358974358974359,0.23529411764705882,0.14942528735632182,0.16756756756756758,0.11111111111111112,0.0375,0.10344827586206896
0.22406639004149378,0.14173228346456693,0.14184397163120566,0.10638297872340426,0.0,0.14285714285714285,0.25309150865622426,0.358974358974359,0.23529411764705882,0.16091954022988506,0.21621621621621623,0.11111111111111112,0.0625,0.10344827586206896
0.29460580912863066,0.23622047244094488,0.23404255319148937,0.14893617021276595,0.0,0.09937888198757765,0.23330585325638914,0.4807692307692307,0.29411764705882354,0.14942528735632182,0.16756756756756758,0.11111111111111112,0.05,0.10344827586206896
0.2780082987551867,0.26771653543307083,0.2624113475177305,0.2978723404255319,0.1875,0.13664596273291926,0.21352019785655402,0.3269230769230769,0.1764705882352941,0.16091954022988506,0.2,0.03333333333333333,0.0375,0.05172413793103448
0.25311203319502074,0.15748031496062992,0.15602836879432624,0.14893617021276595,0.0,0.16770186335403728,0.3157460840890355,0.391025641025641,0.23529411764705882,0.20689655172413793,0.25405405405405407,0.022222222222222223,0.075,0.08620689655172414
0.32365145228215764,0.25196850393700787,0.2553191489361702,0.19148936170212766,0.0625,0.11801242236024845,0.29760923330585326,0.5128205128205128,0.29411764705882354,0.20689655172413793,0.20540540540540542,0.022222222222222223,0.05,0.10344827586206896
0.14522821576763487,0.14960629921259844,0.14893617021276595,0.07446808510638298,0.0,0.08695652173913043,0.14756801319043694,0.10256410256410256,0.0,0.0,0.14594594594594595,0.0,0.0,0.006896551724137931
0.1908713692946058,0.19685039370078738,0.19858156028368795,0.09574468085106383,0.0,0.11801242236024845,0.21022258862324816,0.1346153846153846,0.0,0.011494252873563218,0.2,0.0,0.0,0.006896551724137931
0.30705394190871366,0.30708661417322836,0.3120567375886525,0.1702127659574468,0.0625,0.18012422360248448,0.3091508656224238,0.20512820512820512,0.058823529411764705,0.011494252873563218,0.3081081081081081,0.0,0.0,0.006896551724137931
0.4937759336099585,0.49606299212598426,0.49645390070921985,0.2553191489361702,0.125,0.2981366459627329,0.5300906842539159,0.3333333333333333,0.058823529411764705,0.04597701149425287,0.5027027027027027,0.0,0.0,0.013793103448275862
0.6182572614107884,0.6220472440944882,0.624113475177305,0.3191489361702128,0.125,0.36645962732919257,0.6191261335531739,0.41025641025641024,0.058823529411764705,0.022988505747126436,0.6162162162162164,0.0,0.005,0.020689655172413793
1.0,1.0,1.0,0.5106382978723404,0.25,0.5900621118012422,1.0000000000000002,0.6602564102564102,0.11764705882352941,0.034482758620689655,1.0,0.0,0.005,0.027586206896551724
0.06639004149377593,0.07874015748031496,0.07801418439716312,0.0425531914893617,0.0,0.037267080745341616,0.05358615004122012,0.07051282051282051,0.058823529411764705,0.0,0.04864864864864865,0.0,0.005,0.0
0.10373443983402489,0.11023622047244094,0.11347517730496454,0.05319148936170213,0.0,0.055900621118012424,0.08161582852431987,0.10256410256410256,0.058823529411764705,0.0,0.07567567567567568,0.0,0.005,0.0
0.17427385892116182,0.1889763779527559,0.19148936170212766,0.09574468085106383,0.0,0.09316770186335405,0.13602638087386648,0.16666666666666666,0.11764705882352941,0.0,0.12432432432432433,0.0,0.01,0.006896551724137931
0.3609958506224066,0.3779527559055118,0.375886524822695,0.19148936170212766,0.0,0.18012422360248448,0.27452596867271234,0.33974358974358976,0.23529411764705882,0.0,0.2594594594594595,0.0,0.02,0.013793103448275862
0.7261410788381742,0.7559055118110236,0.7588652482269503,0.3829787234042553,0.0625,0.36645962732919257,0.5531739488870568,0.673076923076923,0.4117647058823529,0.011494252873563218,0.5243243243243243,0.0,0.0375,0.020689655172413793
0.2572614107883817,0.1889763779527559,0.19148936170212766,0.0851063829787234,0.0,0.13043478260869565,0.29101401483924155,0.40384615384615385,0.11764705882352941,0.40229885057471265,0.20540540540540542,0.022222222222222223,0.0375,0.013793103448275862
0.39004149377593356,0.28346456692913385,0.2836879432624113,0.1276595744680851,0.0,0.1987577639751553,0.4377576257213521,0.6025641025641025,0.1764705882352941,0.5977011494252873,0.3081081081081081,0.022222222222222223,0.0625,0.027586206896551724
0.6556016597510373,0.47244094488188976,0.46808510638297873,0.2127659574468085,0.0,0.32919254658385094,0.731244847485573,1.0,0.29411764705882354,1.0,0.518918918918919,0.044444444444444446,0.1,0.034482758620689655
0.049792531120331954,0.05511811023622047,0.04964539007092199,0.010638297872340425,0.0,0.0,0.0008244023083264634,0.08333333333333333,0.29411764705882354,0.08045977011494253,0.032432432432432434,1.0,0.1125,0.034482758620689655
0.10373443983402489,0.06299212598425197,0.06382978723404255,0.02127659574468085,0.0,0.09937888198757765,0.11953833470733718,0.11538461538461538,0.29411764705882354,0.11494252873563218,0.16216216216216217,1.0,0.17500000000000002,0.034482758620689655
0.1950207468879668,0.19685039370078738,0.19858156028368795,0.1702127659574468,0.0,0.11801242236024845,0.1821929101401484,0.1794871794871795,0.23529411764705882,0.04597701149425287,0.17297297297297298,1.0,0.15,0.05172413793103448
0.07053941908713693,0.08661417322834646,0.0851063829787234,0.10638297872340426,0.0,0.04968944099378882,0.10634789777411377,0.05769230769230769,0.1764705882352941,0.034482758620689655,0.07027027027027027,1.0,0.125,0.05172413793103448
0.12448132780082988,0.09448818897637795,0.09929078014184398,0.1276595744680851,0.0,0.055900621118012424,0.2003297609233306,0.05769230769230769,0.1764705882352941,0.04597701149425287,0.22162162162162163,1.0,0.15,0.05172413793103448
0.1950207468879668,0.19685039370078738,0.19858156028368795,0.1702127659574468,0.0,0.11801242236024845,0.1821929101401484,0.1794871794871795,0.23529411764705882,0.04597701149425287,0.17297297297297298,1.0,0.15,0.05172413793103448
0.08298755186721991,0.07086614173228346,0.07092198581560283,0.07446808510638298,0.0,0.018633540372670808,0.07996702390766694,0.16666666666666666,0.3529411764705882,0.10344827586206896,0.03783783783783784,1.0,0.1,0.06896551724137931
0.13692946058091285,0.07874015748031496,0.0851063829787234,0.09574468085106383,0.0,0.13664596273291926,0.17394888705688377,0.17307692307692307,0.3529411764705882,0.10344827586206896,0.1945945945945946,1.0,0.125,0.06896551724137931
0.20746887966804978,0.18110236220472442,0.1773049645390071,0.1276595744680851,0.0,0.09316770186335405,0.15581203627370158,0.2948717948717949,0.47058823529411764,0.10344827586206896,0.14594594594594595,1.0,0.1,0.06896551724137931
0.17012448132780084,0.11338582677165354,0.11347517730496454,0.1702127659574468,0.0,0.10559006211180125,0.1821929101401484,0.23717948717948717,0.1764705882352941,0.08045977011494253,0.1945945945945946,0.16666666666666669,0.1,0.08620689655172414
0.12033195020746887,0.04251968503937008,0.0425531914893617,0.0425531914893617,0.0,0.06832298136645963,0.13272877164056063,0.23076923076923075,0.1764705882352941,0.08045977011494253,0.15135135135135136,0.1388888888888889,0.1,0.034482758620689655
0.10373443983402489,0.07795275590551182,0.07801418439716312,0.05319148936170213,0.0,0.055900621118012424,0.12943116240725477,0.16666666666666666,0.058823529411764705,0.04597701149425287,0.08108108108108109,0.05555555555555556,0.0,0.006896551724137931
0.04149377593360996,0.04251968503937008,0.0425531914893617,0.06382978723404255,0.0,0.031055900621118012,0.05028854080791426,0.038461538461538464,0.0,0.011494252873563218,0.05405405405405406,0.0,0.0,0.006896551724137931
0.08713692946058091,0.08503937007874016,0.0851063829787234,0.06382978723404255,0.0,0.06832298136645963,0.10140148392415499,0.08333333333333333,0.058823529411764705,0.011494252873563218,0.11351351351351352,0.0,0.005,0.013793103448275862
0.13692946058091285,0.12047244094488188,0.12056737588652482,0.06382978723404255,0.0,0.08695652173913043,0.15251442704039572,0.14102564102564102,0.058823529411764705,0.034482758620689655,0.14594594594594595,0.011111111111111112,0.005,0.020689655172413793
0.18672199170124482,0.16299212598425197,0.1631205673758865,0.06382978723404255,0.0,0.11180124223602485,0.20362737015663646,0.1858974358974359,0.058823529411764705,0.04597701149425287,0.1945945945945946,0.011111111111111112,0.01,0.027586206896551724
0.1991701244813278,0.16299212598425197,0.1631205673758865,0.14893617021276595,0.0,0.09316770186335405,0.25968672712283597,0.2692307692307692,0.1764705882352941,0.06896551724137931,0.16216216216216217,0.16666666666666669,0.025,0.06896551724137931
0.04564315352697095,0.04251968503937008,0.0425531914893617,0.031914893617021274,0.0,0.04968944099378882,0.07831821929101401,0.03205128205128205,0.058823529411764705,0.0,0.07027027027027027,0.0,0.005,0.006896551724137931
0.07053941908713693,0.06377952755905511,0.06382978723404255,0.031914893617021274,0.0,0.06832298136645963,0.11788953009068426,0.04487179487179487,0.058823529411764705,0.0,0.10810810810810811,0.0,0.01,0.006896551724137931
0.0995850622406639,0.08661417322834646,0.0851063829787234,0.06382978723404255,0.0,0.08695652173913043,0.16075845012366036,0.05769230769230769,0.058823529411764705,0.011494252873563218,0.14594594594594595,0.0,0.005,0.013793103448275862
0.15352697095435686,0.12755905511811022,0.1276595744680851,0.031914893617021274,0.0,0.14285714285714285,0.23825226710634792,0.08974358974358974,0.11764705882352941,0.011494252873563218,0.21621621621621623,0.0,0.02,0.013793103448275862
0.3941908713692946,0.32598425196850395,0.326241134751773,0.05319148936170213,0.0,0.35403726708074534,0.6009892827699918,0.22435897435897434,0.23529411764705882,0.011494252873563218,0.5513513513513515,0.05555555555555556,0.05,0.034482758620689655
0.1950207468879668,0.13385826771653542,0.1347517730496454,0.06382978723404255,0.0,0.09937888198757765,0.18384171475680133,0.35256410256410253,0.29411764705882354,0.13793103448275862,0.14594594594594595,0.19444444444444445,0.02,0.05172413793103448
0.17427385892116182,0.1346456692913386,0.1347517730496454,0.0851063829787234,0.0,0.07453416149068323,0.22011541632316572,0.2564102564102564,0.11764705882352941,0.05747126436781609,0.14594594594594595,0.011111111111111112,0.01,0.05172413793103448
0.020746887966804982,0.014173228346456693,0.014184397163120567,0.02127659574468085,0.0,0.043478260869565216,0.033800494641384994,0.00641025641025641,0.0,0.0,0.06486486486486487,0.0,0.015,0.0
0.03734439834024896,0.02125984251968504,0.02127659574468085,0.02127659574468085,0.0,0.062111801242236024,0.05193734542456719,0.01282051282051282,0.0,0.0,0.0972972972972973,0.0,0.02,0.0
0.049792531120331954,0.028346456692913385,0.028368794326241134,0.02127659574468085,0.0,0.08695652173913043,0.07007419620774938,0.01282051282051282,0.0,0.0,0.12972972972972974,0.0,0.025,0.006896551724137931
0.07883817427385892,0.03543307086614173,0.035460992907801414,0.02127659574468085,0.0,0.12422360248447205,0.1079967023907667,0.019230769230769232,0.0,0.011494252873563218,0.2,0.0,0.05,0.006896551724137931
0.17012448132780084,0.08503937007874016,0.0851063829787234,0.09574468085106383,0.0,0.10559006211180125,0.21352019785655402,0.30128205128205127,0.29411764705882354,0.10344827586206896,0.17297297297297298,0.05555555555555556,0.0625,0.08620689655172414
0.17842323651452283,0.0921259842519685,0.09219858156028368,0.1276595744680851,0.0,0.09316770186335405,0.16240725474031328,0.3076923076923077,0.23529411764705882,0.11494252873563218,0.1783783783783784,0.05555555555555556,0.125,0.08620689655172414
0.1991701244813278,0.12755905511811022,0.1276595744680851,0.0,0.0,0.11801242236024845,0.19538334707337182,0.2948717948717949,0.11764705882352941,0.11494252873563218,0.17297297297297298,0.25,0.1,0.06896551724137931
0.17842323651452283,0.1346456692913386,0.1347517730496454,0.0851063829787234,0.0,0.07453416149068323,0.2646331409727948,0.26282051282051283,0.058823529411764705,0.05747126436781609,0.15135135135135136,0.022222222222222223,0.005,0.05172413793103448
0.21576763485477177,0.17716535433070865,0.1773049645390071,0.1702127659574468,0.0,0.09937888198757765,0.2877164056059357,0.2756410256410256,0.11764705882352941,0.06896551724137931,0.1783783783783784,0.16666666666666669,0.025,0.10344827586206896
0.13692946058091285,0.09921259842519685,0.09929078014184398,0.10638297872340426,0.0,0.07453416149068323,0.15581203627370158,0.1858974358974359,0.8823529411764706,0.034482758620689655,0.1945945945945946,0.33333333333333337,0.08750000000000001,0.12068965517241378
0.34854771784232363,0.33307086614173226,0.3333333333333333,0.3404255319148936,0.125,0.12422360248447205,0.41302555647155814,0.4487179487179487,0.1764705882352941,0.09195402298850575,0.20540540540540542,0.05555555555555556,0.025,0.06896551724137931
0.2904564315352697,0.21968503937007874,0.21985815602836878,0.3191489361702128,0.0,0.14906832298136646,0.29101401483924155,0.41666666666666663,0.1764705882352941,0.08045977011494253,0.25405405405405407,0.05555555555555556,0.025,0.06896551724137931
0.2863070539419087,0.2992125984251969,0.3049645390070922,0.36170212765957444,0.25,0.14906832298136646,0.1821929101401484,0.28205128205128205,0.11764705882352941,0.08045977011494253,0.1837837837837838,0.05555555555555556,0.0625,0.10344827586206896
0.2572614107883817,0.25984251968503935,0.2624113475177305,0.2978723404255319,0.25,0.12422360248447205,0.1508656224237428,0.2692307692307692,0.11764705882352941,0.06896551724137931,0.16216216216216217,0.022222222222222223,0.005,0.06896551724137931
0.13278008298755187,0.11811023622047244,0.12056737588652482,0.1276595744680851,0.125,0.043478260869565216,0.10305028854080792,0.21794871794871795,0.058823529411764705,0.06896551724137931,0.07567567567567568,0.011111111111111112,0.01,0.020689655172413793
0.16182572614107885,0.1732283464566929,0.1702127659574468,0.19148936170212766,0.0625,0.06832298136645963,0.11788953009068426,0.20512820512820512,0.058823529411764705,0.04597701149425287,0.10270270270270271,0.03888888888888889,0.0025,0.05172413793103448
0.14937759336099585,0.15748031496062992,0.1631205673758865,0.1276595744680851,0.125,0.04968944099378882,0.07502061005770816,0.20512820512820512,0.058823529411764705,0.04597701149425287,0.07567567567567568,0.011111111111111112,0.01,0.020689655172413793
0.17842323651452283,0.19685039370078738,0.19858156028368795,0.19148936170212766,0.125,0.07453416149068323,0.12943116240725477,0.21153846153846154,0.058823529411764705,0.04597701149425287,0.0972972972972973,0.03333333333333333,0.01,0.05172413793103448
0.24066390041493776,0.2755905511811024,0.2695035460992908,0.3404255319148936,0.25,0.13664596273291926,0.22011541632316572,0.22435897435897434,0.058823529411764705,0.08045977011494253,0.16216216216216217,0.08333333333333334,0.01,0.08620689655172414
0.3526970954356846,0.41732283464566927,0.41843971631205673,0.425531914893617,0.25,0.17391304347826086,0.22011541632316572,0.28846153846153844,0.11764705882352941,0.08045977011494253,0.20540540540540542,0.05555555555555556,0.02,0.10344827586206896
0.2572614107883817,0.25984251968503935,0.2624113475177305,0.2978723404255319,0.25,0.12422360248447205,0.12778235779060185,0.2756410256410256,0.11764705882352941,0.08045977011494253,0.16216216216216217,0.03333333333333333,0.02,0.06896551724137931
0.2614107883817427,0.26771653543307083,0.2624113475177305,0.2978723404255319,0.25,0.12422360248447205,0.1393239901071723,0.2948717948717949,0.11764705882352941,0.11494252873563218,0.16756756756756758,0.044444444444444446,0.025,0.06896551724137931
0.2987551867219917,0.33858267716535434,0.3404255319148936,0.3191489361702128,0.25,0.13664596273291926,0.12283594394064305,0.28205128205128205,0.11764705882352941,0.08045977011494253,0.16216216216216217,0.03333333333333333,0.02,0.06896551724137931
0.2863070539419087,0.2992125984251969,0.3049645390070922,0.36170212765957444,0.25,0.14906832298136646,0.1821929101401484,0.2756410256410256,0.11764705882352941,0.08045977011494253,0.1837837837837838,0.05555555555555556,0.02,0.10344827586206896
0.2904564315352697,0.2992125984251969,0.3049645390070922,0.36170212765957444,0.25,0.14906832298136646,0.1937345424567189,0.30128205128205127,0.11764705882352941,0.11494252873563218,0.1837837837837838,0.08333333333333334,0.025,0.10344827586206896
0.32365145228215764,0.3779527559055118,0.3829787234042553,0.3829787234042553,0.25,0.16149068322981366,0.17724649629018963,0.28205128205128205,0.11764705882352941,0.08045977011494253,0.1837837837837838,0.05555555555555556,0.02,0.10344827586206896
0.5228215767634855,0.6535433070866141,0.652482269503546,0.7659574468085106,0.5,0.32298136645962733,0.2662819455894477,0.28205128205128205,0.11764705882352941,0.08045977011494253,0.3567567567567568,0.08333333333333334,0.015,0.13793103448275862
0.45643153526970953,0.5354330708661417,0.5390070921985816,0.6808510638297872,0.5,0.2919254658385093,0.25309150865622426,0.28205128205128205,0.11764705882352941,0.09195402298850575,0.33513513513513515,0.08333333333333334,0.02,0.13793103448275862
0.4605809128630705,0.5354330708661417,0.5390070921985816,0.6808510638297872,0.5,0.2919254658385093,0.2646331409727948,0.30128205128205127,0.11764705882352941,0.12643678160919541,0.33513513513513515,0.11111111111111112,0.025,0.13793103448275862
0.49792531120331945,0.6141732283464567,0.6170212765957447,0.7234042553191489,0.5,0.30434782608695654,0.2481450948062655,0.28846153846153844,0.11764705882352941,0.09195402298850575,0.33513513513513515,0.08333333333333334,0.02,0.13793103448275862
0.45643153526970953,0.5354330708661417,0.5390070921985816,0.6808510638297872,0.5,0.2919254658385093,0.27617477328936524,0.2756410256410256,0.11764705882352941,0.08045977011494253,0.33513513513513515,0.08333333333333334,0.005,0.13793103448275862
0.17842323651452283,0.10236220472440945,0.09929078014184398,0.0851063829787234,0.0,0.012422360248447206,0.23000824402308329,0.42948717948717946,0.29411764705882354,0.12643678160919541,0.07567567567567568,0.03333333333333333,0.02,0.08620689655172414
0.17842323651452283,0.10236220472440945,0.09929078014184398,0.0851063829787234,0.0,0.012422360248447206,0.22011541632316572,0.41025641025641024,0.29411764705882354,0.09195402298850575,0.07567567567567568,0.03333333333333333,0.02,0.09310344827586206
0.17842323651452283,0.10236220472440945,0.09929078014184398,0.0851063829787234,0.0,0.012422360248447206,0.2118713932399011,0.41025641025641024,0.29411764705882354,0.09195402298850575,0.07567567567567568,0.03333333333333333,0.02,0.08620689655172414
0.24481327800829875,0.2125984251968504,0.2127659574468085,0.14893617021276595,0.0,0.13664596273291926,0.2563891178895301,0.28205128205128205,0.1764705882352941,0.09195402298850575,0.21081081081081082,0.061111111111111116,0.05,0.05517241379310345
0.2738589211618257,0.2755905511811024,0.2765957446808511,0.19148936170212766,0.0,0.09937888198757765,0.1821929101401484,0.33974358974358976,0.23529411764705882,0.08045977011494253,0.16216216216216217,0.061111111111111116,0.0175,0.05517241379310345
0.17012448132780084,0.14173228346456693,0.14184397163120566,0.0851063829787234,0.0,0.09937888198757765,0.15251442704039572,0.21153846153846154,0.11764705882352941,0.06896551724137931,0.14594594594594595,0.03333333333333333,0.02,0.034482758620689655
0.22821576763485477,0.23622047244094488,0.23404255319148937,0.10638297872340426,0.0,0.055900621118012424,0.17230008244023085,0.30128205128205127,0.23529411764705882,0.06896551724137931,0.11891891891891893,0.03333333333333333,0.02,0.034482758620689655
0.17842323651452283,0.1732283464566929,0.1702127659574468,0.0851063829787234,0.0,0.043478260869565216,0.11953833470733718,0.2756410256410256,0.058823529411764705,0.04597701149425287,0.0972972972972973,0.0,0.0,0.013793103448275862
0.1078838174273859,0.10236220472440945,0.09929078014184398,0.05319148936170213,0.0,0.0,0.12943116240725477,0.10256410256410256,0.0,0.0,0.11351351351351352,0.05555555555555556,0.025,0.06896551724137931
0.18672199170124482,0.1732283464566929,0.1702127659574468,0.09574468085106383,0.0,0.0,0.2184666117065128,0.16666666666666666,0.0,0.0,0.1945945945945946,0.05555555555555556,0.025,0.06896551724137931
0.2987551867219917,0.2755905511811024,0.2765957446808511,0.1702127659574468,0.0,0.11180124223602485,0.25309150865622426,0.40384615384615385,0.23529411764705882,0.13793103448275862,0.17297297297297298,0.05555555555555556,0.02,0.05172413793103448
0.40663900414937754,0.4330708661417323,0.4326241134751773,0.2553191489361702,0.0625,0.15527950310559008,0.7427864798021434,0.4487179487179487,0.29411764705882354,0.13793103448275862,0.11891891891891893,0.05555555555555556,0.025,0.06896551724137931
0.5518672199170125,0.7086614173228346,0.7092198581560284,0.36170212765957444,0.0,0.2360248447204969,0.35696619950535863,0.4423076923076923,0.23529411764705882,0.11494252873563218,0.11891891891891893,0.05555555555555556,0.025,0.06896551724137931
0.14937759336099585,0.14960629921259844,0.15602836879432624,0.0851063829787234,0.0,0.055900621118012424,0.20362737015663646,0.17307692307692307,0.1764705882352941,0.011494252873563218,0.0918918918918919,0.0,0.0,0.006896551724137931
0.22406639004149378,0.22834645669291337,0.22695035460992907,0.1276595744680851,0.125,0.08074534161490683,0.3091508656224238,0.26282051282051283,0.29411764705882354,0.022988505747126436,0.14054054054054055,0.0,0.0,0.013793103448275862
0.13692946058091285,0.11811023622047244,0.12056737588652482,0.06382978723404255,0.0,0.055900621118012424,0.1393239901071723,0.1923076923076923,0.11764705882352941,0.0,0.10810810810810811,0.05555555555555556,0.0,0.006896551724137931
0.24481327800829875,0.2125984251968504,0.2127659574468085,0.10638297872340426,0.0,0.09937888198757765,0.24484748557295963,0.3269230769230769,0.1764705882352941,0.0,0.1891891891891892,0.09444444444444444,0.0,0.010344827586206896
0.3941908713692946,0.3228346456692913,0.326241134751773,0.1702127659574468,0.125,0.06832298136645963,0.3536685902720528,0.6987179487179487,0.4117647058823529,0.10344827586206896,0.15675675675675677,0.005555555555555556,0.015,0.04482758620689655
0.4398340248962655,0.36220472440944884,0.36170212765957444,0.19148936170212766,0.125,0.09316770186335405,0.3915910964550701,0.7564102564102564,0.47058823529411764,0.10344827586206896,0.1945945945945946,0.005555555555555556,0.0175,0.04482758620689655
